Date,Country,Lat,Long,Confirmed,Deaths,GDP_Nominal_per_capta,Province/State,day,pop,urbanpop,density,medianage,smokers,tests,testpop,health_exp_pc,hospibed,quarantine,schools,restrictions,temperature,humidity,confirmed,deaths,recovered,Numero_Dias_Infectados
2020-02-26,Algeria,28.0339,1.6596,1,0,4363.0,,35,43851044,32011262,18,29,6840762.864,-999,-999.0,292.0,1.9,-999,-999,-999,28,15,1,0,0,2
2020-02-27,Algeria,28.0339,1.6596,1,0,4363.0,,36,43851044,32011262,18,29,6840762.864,-999,-999.0,292.0,1.9,-999,-999,-999,28,14,1,0,0,3
2020-02-28,Algeria,28.0339,1.6596,1,0,4363.0,,37,43851044,32011262,18,29,6840762.864,-999,-999.0,292.0,1.9,-999,-999,-999,29,20,1,0,0,4
2020-02-29,Algeria,28.0339,1.6596,1,0,4363.0,,38,43851044,32011262,18,29,6840762.864,-999,-999.0,292.0,1.9,-999,-999,-999,31,16,1,0,0,5
2020-03-01,Algeria,28.0339,1.6596,1,0,4363.0,,39,43851044,32011262,18,29,6840762.864,-999,-999.0,292.0,1.9,-999,-999,-999,31,13,1,0,0,6
2020-03-02,Algeria,28.0339,1.6596,3,0,4363.0,,40,43851044,32011262,18,29,6840762.864,-999,-999.0,292.0,1.9,-999,-999,-999,31,11,3,0,0,7
2020-03-03,Algeria,28.0339,1.6596,5,0,4363.0,,41,43851044,32011262,18,29,6840762.864,-999,-999.0,292.0,1.9,-999,-999,-999,31,15,5,0,0,8
2020-03-04,Algeria,28.0339,1.6596,12,0,4363.0,,42,43851044,32011262,18,29,6840762.864,-999,-999.0,292.0,1.9,-999,-999,-999,31,21,12,0,0,9
2020-03-05,Algeria,28.0339,1.6596,12,0,4363.0,,43,43851044,32011262,18,29,6840762.864,-999,-999.0,292.0,1.9,-999,-999,-999,31,23,12,0,0,10
2020-03-06,Algeria,28.0339,1.6596,17,0,4363.0,,44,43851044,32011262,18,29,6840762.864,-999,-999.0,292.0,1.9,-999,-999,-999,33,15,17,0,0,11
2020-03-07,Algeria,28.0339,1.6596,17,0,4363.0,,45,43851044,32011262,18,29,6840762.864,-999,-999.0,292.0,1.9,-999,-999,-999,27,22,17,0,0,12
2020-03-08,Algeria,28.0339,1.6596,19,0,4363.0,,46,43851044,32011262,18,29,6840762.864,-999,-999.0,292.0,1.9,-999,-999,-999,24,20,19,0,0,13
2020-03-09,Algeria,28.0339,1.6596,20,0,4363.0,,47,43851044,32011262,18,29,6840762.864,-999,-999.0,292.0,1.9,-999,-999,-999,25,20,20,0,0,14
2020-03-10,Algeria,28.0339,1.6596,20,0,4363.0,,48,43851044,32011262,18,29,6840762.864,-999,-999.0,292.0,1.9,-999,-999,-999,26,21,20,0,0,15
2020-03-11,Algeria,28.0339,1.6596,20,0,4363.0,,49,43851044,32011262,18,29,6840762.864,-999,-999.0,292.0,1.9,-999,-999,-999,25,26,20,0,0,16
2020-03-12,Algeria,28.0339,1.6596,24,1,4363.0,,50,43851044,32011262,18,29,6840762.864,-999,-999.0,292.0,1.9,-999,-999,-999,28,26,24,1,8,17
2020-03-13,Algeria,28.0339,1.6596,26,2,4363.0,,51,43851044,32011262,18,29,6840762.864,-999,-999.0,292.0,1.9,-999,-999,-999,31,19,26,2,8,18
2020-03-14,Algeria,28.0339,1.6596,37,3,4363.0,,52,43851044,32011262,18,29,6840762.864,-999,-999.0,292.0,1.9,-999,-999,-999,33,13,37,3,12,19
2020-03-15,Algeria,28.0339,1.6596,48,4,4363.0,,53,43851044,32011262,18,29,6840762.864,-999,-999.0,292.0,1.9,-999,-999,-999,34,10,48,4,12,20
2020-03-16,Algeria,28.0339,1.6596,54,4,4363.0,,54,43851044,32011262,18,29,6840762.864,-999,-999.0,292.0,1.9,-999,-999,-999,33,10,54,4,12,21
2020-03-17,Algeria,28.0339,1.6596,60,4,4363.0,,55,43851044,32011262,18,29,6840762.864,-999,-999.0,292.0,1.9,-999,-999,-999,32,13,60,4,12,22
2020-03-18,Algeria,28.0339,1.6596,74,7,4363.0,,56,43851044,32011262,18,29,6840762.864,-999,-999.0,292.0,1.9,-999,-999,-999,34,11,74,7,12,23
2020-03-19,Algeria,28.0339,1.6596,87,9,4363.0,,57,43851044,32011262,18,29,6840762.864,-999,-999.0,292.0,1.9,-999,-999,-999,34,17,87,9,32,24
2020-03-20,Algeria,28.0339,1.6596,90,11,4363.0,,58,43851044,32011262,18,29,6840762.864,-999,-999.0,292.0,1.9,-999,-999,-999,28,16,90,11,32,25
2020-03-21,Algeria,28.0339,1.6596,139,15,4363.0,,59,43851044,32011262,18,29,6840762.864,-999,-999.0,292.0,1.9,-999,-999,-999,30,20,139,15,32,26
2020-03-22,Algeria,28.0339,1.6596,201,17,4363.0,,60,43851044,32011262,18,29,6840762.864,-999,-999.0,292.0,1.9,-999,-999,-999,31,23,201,17,65,27
2020-01-22,Angola,-11.2027,17.8739,0,0,3107.0,,0,29780000,-999,-999,-999,-999.0,-999,-999.0,109.0,-999.0,-999,-999,-999,24,87,0,0,0,0
2020-01-23,Angola,-11.2027,17.8739,0,0,3107.0,,1,29780000,-999,-999,-999,-999.0,-999,-999.0,109.0,-999.0,-999,-999,-999,24,82,0,0,0,0
2020-01-24,Angola,-11.2027,17.8739,0,0,3107.0,,2,29780000,-999,-999,-999,-999.0,-999,-999.0,109.0,-999.0,-999,-999,-999,25,81,0,0,0,0
2020-01-25,Angola,-11.2027,17.8739,0,0,3107.0,,3,29780000,-999,-999,-999,-999.0,-999,-999.0,109.0,-999.0,-999,-999,-999,23,86,0,0,0,0
2020-01-26,Angola,-11.2027,17.8739,0,0,3107.0,,4,29780000,-999,-999,-999,-999.0,-999,-999.0,109.0,-999.0,-999,-999,-999,23,88,0,0,0,0
2020-01-27,Angola,-11.2027,17.8739,0,0,3107.0,,5,29780000,-999,-999,-999,-999.0,-999,-999.0,109.0,-999.0,-999,-999,-999,22,90,0,0,0,0
2020-01-28,Angola,-11.2027,17.8739,0,0,3107.0,,6,29780000,-999,-999,-999,-999.0,-999,-999.0,109.0,-999.0,-999,-999,-999,23,90,0,0,0,0
2020-01-29,Angola,-11.2027,17.8739,0,0,3107.0,,7,29780000,-999,-999,-999,-999.0,-999,-999.0,109.0,-999.0,-999,-999,-999,21,91,0,0,0,0
2020-01-30,Angola,-11.2027,17.8739,0,0,3107.0,,8,29780000,-999,-999,-999,-999.0,-999,-999.0,109.0,-999.0,-999,-999,-999,21,90,0,0,0,0
2020-01-31,Angola,-11.2027,17.8739,0,0,3107.0,,9,29780000,-999,-999,-999,-999.0,-999,-999.0,109.0,-999.0,-999,-999,-999,21,91,0,0,0,0
2020-02-01,Angola,-11.2027,17.8739,0,0,3107.0,,10,29780000,-999,-999,-999,-999.0,-999,-999.0,109.0,-999.0,-999,-999,-999,22,90,0,0,0,0
2020-02-02,Angola,-11.2027,17.8739,0,0,3107.0,,11,29780000,-999,-999,-999,-999.0,-999,-999.0,109.0,-999.0,-999,-999,-999,21,94,0,0,0,0
2020-02-03,Angola,-11.2027,17.8739,0,0,3107.0,,12,29780000,-999,-999,-999,-999.0,-999,-999.0,109.0,-999.0,-999,-999,-999,22,93,0,0,0,0
2020-02-04,Angola,-11.2027,17.8739,0,0,3107.0,,13,29780000,-999,-999,-999,-999.0,-999,-999.0,109.0,-999.0,-999,-999,-999,22,90,0,0,0,0
2020-02-05,Angola,-11.2027,17.8739,0,0,3107.0,,14,29780000,-999,-999,-999,-999.0,-999,-999.0,109.0,-999.0,-999,-999,-999,22,89,0,0,0,0
2020-02-06,Angola,-11.2027,17.8739,0,0,3107.0,,15,29780000,-999,-999,-999,-999.0,-999,-999.0,109.0,-999.0,-999,-999,-999,22,90,0,0,0,0
2020-02-07,Angola,-11.2027,17.8739,0,0,3107.0,,16,29780000,-999,-999,-999,-999.0,-999,-999.0,109.0,-999.0,-999,-999,-999,24,85,0,0,0,0
2020-02-08,Angola,-11.2027,17.8739,0,0,3107.0,,17,29780000,-999,-999,-999,-999.0,-999,-999.0,109.0,-999.0,-999,-999,-999,23,84,0,0,0,0
2020-02-09,Angola,-11.2027,17.8739,0,0,3107.0,,18,29780000,-999,-999,-999,-999.0,-999,-999.0,109.0,-999.0,-999,-999,-999,21,93,0,0,0,0
2020-02-10,Angola,-11.2027,17.8739,0,0,3107.0,,19,29780000,-999,-999,-999,-999.0,-999,-999.0,109.0,-999.0,-999,-999,-999,22,90,0,0,0,0
2020-02-11,Angola,-11.2027,17.8739,0,0,3107.0,,20,29780000,-999,-999,-999,-999.0,-999,-999.0,109.0,-999.0,-999,-999,-999,19,93,0,0,0,0
2020-02-12,Angola,-11.2027,17.8739,0,0,3107.0,,21,29780000,-999,-999,-999,-999.0,-999,-999.0,109.0,-999.0,-999,-999,-999,22,87,0,0,0,0
2020-02-13,Angola,-11.2027,17.8739,0,0,3107.0,,22,29780000,-999,-999,-999,-999.0,-999,-999.0,109.0,-999.0,-999,-999,-999,26,79,0,0,0,0
2020-02-14,Angola,-11.2027,17.8739,0,0,3107.0,,23,29780000,-999,-999,-999,-999.0,-999,-999.0,109.0,-999.0,-999,-999,-999,25,81,0,0,0,0
2020-02-15,Angola,-11.2027,17.8739,0,0,3107.0,,24,29780000,-999,-999,-999,-999.0,-999,-999.0,109.0,-999.0,-999,-999,-999,23,89,0,0,0,0
2020-02-16,Angola,-11.2027,17.8739,0,0,3107.0,,25,29780000,-999,-999,-999,-999.0,-999,-999.0,109.0,-999.0,-999,-999,-999,19,94,0,0,0,0
2020-02-17,Angola,-11.2027,17.8739,0,0,3107.0,,26,29780000,-999,-999,-999,-999.0,-999,-999.0,109.0,-999.0,-999,-999,-999,23,89,0,0,0,0
2020-02-18,Angola,-11.2027,17.8739,0,0,3107.0,,27,29780000,-999,-999,-999,-999.0,-999,-999.0,109.0,-999.0,-999,-999,-999,25,87,0,0,0,0
2020-02-19,Angola,-11.2027,17.8739,0,0,3107.0,,28,29780000,-999,-999,-999,-999.0,-999,-999.0,109.0,-999.0,-999,-999,-999,19,93,0,0,0,0
2020-02-20,Angola,-11.2027,17.8739,0,0,3107.0,,29,29780000,-999,-999,-999,-999.0,-999,-999.0,109.0,-999.0,-999,-999,-999,22,90,0,0,0,0
2020-02-21,Angola,-11.2027,17.8739,0,0,3107.0,,30,29780000,-999,-999,-999,-999.0,-999,-999.0,109.0,-999.0,-999,-999,-999,26,82,0,0,0,0
2020-02-22,Angola,-11.2027,17.8739,0,0,3107.0,,31,29780000,-999,-999,-999,-999.0,-999,-999.0,109.0,-999.0,-999,-999,-999,21,93,0,0,0,0
2020-02-23,Angola,-11.2027,17.8739,0,0,3107.0,,32,29780000,-999,-999,-999,-999.0,-999,-999.0,109.0,-999.0,-999,-999,-999,23,90,0,0,0,0
2020-02-24,Angola,-11.2027,17.8739,0,0,3107.0,,33,29780000,-999,-999,-999,-999.0,-999,-999.0,109.0,-999.0,-999,-999,-999,23,89,0,0,0,0
2020-02-25,Angola,-11.2027,17.8739,0,0,3107.0,,34,29780000,-999,-999,-999,-999.0,-999,-999.0,109.0,-999.0,-999,-999,-999,27,81,0,0,0,0
2020-02-26,Angola,-11.2027,17.8739,0,0,3107.0,,35,29780000,-999,-999,-999,-999.0,-999,-999.0,109.0,-999.0,-999,-999,-999,25,84,0,0,0,0
2020-02-27,Angola,-11.2027,17.8739,0,0,3107.0,,36,29780000,-999,-999,-999,-999.0,-999,-999.0,109.0,-999.0,-999,-999,-999,25,86,0,0,0,0
2020-02-28,Angola,-11.2027,17.8739,0,0,3107.0,,37,29780000,-999,-999,-999,-999.0,-999,-999.0,109.0,-999.0,-999,-999,-999,25,85,0,0,0,0
2020-02-29,Angola,-11.2027,17.8739,0,0,3107.0,,38,29780000,-999,-999,-999,-999.0,-999,-999.0,109.0,-999.0,-999,-999,-999,26,72,0,0,0,0
2020-03-01,Angola,-11.2027,17.8739,0,0,3107.0,,39,29780000,-999,-999,-999,-999.0,-999,-999.0,109.0,-999.0,-999,-999,-999,25,65,0,0,0,0
2020-03-02,Angola,-11.2027,17.8739,0,0,3107.0,,40,29780000,-999,-999,-999,-999.0,-999,-999.0,109.0,-999.0,-999,-999,-999,26,67,0,0,0,0
2020-03-03,Angola,-11.2027,17.8739,0,0,3107.0,,41,29780000,-999,-999,-999,-999.0,-999,-999.0,109.0,-999.0,-999,-999,-999,26,63,0,0,0,0
2020-03-04,Angola,-11.2027,17.8739,0,0,3107.0,,42,29780000,-999,-999,-999,-999.0,-999,-999.0,109.0,-999.0,-999,-999,-999,26,68,0,0,0,0
2020-03-05,Angola,-11.2027,17.8739,0,0,3107.0,,43,29780000,-999,-999,-999,-999.0,-999,-999.0,109.0,-999.0,-999,-999,-999,27,75,0,0,0,0
2020-03-06,Angola,-11.2027,17.8739,0,0,3107.0,,44,29780000,-999,-999,-999,-999.0,-999,-999.0,109.0,-999.0,-999,-999,-999,25,83,0,0,0,0
2020-03-07,Angola,-11.2027,17.8739,0,0,3107.0,,45,29780000,-999,-999,-999,-999.0,-999,-999.0,109.0,-999.0,-999,-999,-999,26,79,0,0,0,0
2020-03-08,Angola,-11.2027,17.8739,0,0,3107.0,,46,29780000,-999,-999,-999,-999.0,-999,-999.0,109.0,-999.0,-999,-999,-999,25,82,0,0,0,0
2020-03-09,Angola,-11.2027,17.8739,0,0,3107.0,,47,29780000,-999,-999,-999,-999.0,-999,-999.0,109.0,-999.0,-999,-999,-999,24,85,0,0,0,0
2020-03-10,Angola,-11.2027,17.8739,0,0,3107.0,,48,29780000,-999,-999,-999,-999.0,-999,-999.0,109.0,-999.0,-999,-999,-999,24,84,0,0,0,0
2020-03-11,Angola,-11.2027,17.8739,0,0,3107.0,,49,29780000,-999,-999,-999,-999.0,-999,-999.0,109.0,-999.0,-999,-999,-999,23,90,0,0,0,0
2020-03-12,Angola,-11.2027,17.8739,0,0,3107.0,,50,29780000,-999,-999,-999,-999.0,-999,-999.0,109.0,-999.0,-999,-999,-999,23,86,0,0,0,0
2020-03-13,Angola,-11.2027,17.8739,0,0,3107.0,,51,29780000,-999,-999,-999,-999.0,-999,-999.0,109.0,-999.0,-999,-999,-999,23,89,0,0,0,0
2020-03-14,Angola,-11.2027,17.8739,0,0,3107.0,,52,29780000,-999,-999,-999,-999.0,-999,-999.0,109.0,-999.0,-999,-999,-999,24,89,0,0,0,0
2020-03-15,Angola,-11.2027,17.8739,0,0,3107.0,,53,29780000,-999,-999,-999,-999.0,-999,-999.0,109.0,-999.0,-999,-999,-999,24,90,0,0,0,0
2020-03-16,Angola,-11.2027,17.8739,0,0,3107.0,,54,29780000,-999,-999,-999,-999.0,-999,-999.0,109.0,-999.0,-999,-999,-999,22,92,0,0,0,0
2020-03-17,Angola,-11.2027,17.8739,0,0,3107.0,,55,29780000,-999,-999,-999,-999.0,-999,-999.0,109.0,-999.0,-999,-999,-999,20,94,0,0,0,0
2020-03-18,Angola,-11.2027,17.8739,0,0,3107.0,,56,29780000,-999,-999,-999,-999.0,-999,-999.0,109.0,-999.0,-999,-999,-999,21,90,0,0,0,0
2020-03-19,Angola,-11.2027,17.8739,0,0,3107.0,,57,29780000,-999,-999,-999,-999.0,-999,-999.0,109.0,-999.0,-999,-999,-999,24,81,0,0,0,0
2020-03-20,Angola,-11.2027,17.8739,1,0,3107.0,,58,29780000,-999,-999,-999,-999.0,-999,-999.0,109.0,-999.0,-999,-999,-999,27,71,1,0,0,1
2020-03-21,Angola,-11.2027,17.8739,2,0,3107.0,,59,29780000,-999,-999,-999,-999.0,-999,-999.0,109.0,-999.0,-999,-999,-999,25,80,2,0,0,2
2020-03-22,Angola,-11.2027,17.8739,2,0,3107.0,,60,29780000,-999,-999,-999,-999.0,-999,-999.0,109.0,-999.0,-999,-999,-999,24,87,2,0,0,3
2020-01-22,Antigua and Barbuda,17.0608,-61.7964,0,0,18887.0,,0,97929,25461,223,34,-999.0,-999,-999.0,657.0,3.8,-999,-999,-999,25,77,0,0,0,0
2020-01-23,Antigua and Barbuda,17.0608,-61.7964,0,0,18887.0,,1,97929,25461,223,34,-999.0,-999,-999.0,657.0,3.8,-999,-999,-999,26,79,0,0,0,0
2020-01-24,Antigua and Barbuda,17.0608,-61.7964,0,0,18887.0,,2,97929,25461,223,34,-999.0,-999,-999.0,657.0,3.8,-999,-999,-999,26,80,0,0,0,0
2020-01-25,Antigua and Barbuda,17.0608,-61.7964,0,0,18887.0,,3,97929,25461,223,34,-999.0,-999,-999.0,657.0,3.8,-999,-999,-999,26,75,0,0,0,0
2020-01-26,Antigua and Barbuda,17.0608,-61.7964,0,0,18887.0,,4,97929,25461,223,34,-999.0,-999,-999.0,657.0,3.8,-999,-999,-999,26,75,0,0,0,0
2020-01-27,Antigua and Barbuda,17.0608,-61.7964,0,0,18887.0,,5,97929,25461,223,34,-999.0,-999,-999.0,657.0,3.8,-999,-999,-999,26,73,0,0,0,0
2020-01-28,Antigua and Barbuda,17.0608,-61.7964,0,0,18887.0,,6,97929,25461,223,34,-999.0,-999,-999.0,657.0,3.8,-999,-999,-999,26,72,0,0,0,0
2020-01-29,Antigua and Barbuda,17.0608,-61.7964,0,0,18887.0,,7,97929,25461,223,34,-999.0,-999,-999.0,657.0,3.8,-999,-999,-999,26,73,0,0,0,0
2020-01-30,Antigua and Barbuda,17.0608,-61.7964,0,0,18887.0,,8,97929,25461,223,34,-999.0,-999,-999.0,657.0,3.8,-999,-999,-999,26,74,0,0,0,0
2020-01-31,Antigua and Barbuda,17.0608,-61.7964,0,0,18887.0,,9,97929,25461,223,34,-999.0,-999,-999.0,657.0,3.8,-999,-999,-999,26,73,0,0,0,0
2020-02-01,Antigua and Barbuda,17.0608,-61.7964,0,0,18887.0,,10,97929,25461,223,34,-999.0,-999,-999.0,657.0,3.8,-999,-999,-999,26,78,0,0,0,0
2020-02-02,Antigua and Barbuda,17.0608,-61.7964,0,0,18887.0,,11,97929,25461,223,34,-999.0,-999,-999.0,657.0,3.8,-999,-999,-999,26,76,0,0,0,0
2020-02-03,Antigua and Barbuda,17.0608,-61.7964,0,0,18887.0,,12,97929,25461,223,34,-999.0,-999,-999.0,657.0,3.8,-999,-999,-999,26,74,0,0,0,0
2020-02-04,Antigua and Barbuda,17.0608,-61.7964,0,0,18887.0,,13,97929,25461,223,34,-999.0,-999,-999.0,657.0,3.8,-999,-999,-999,26,75,0,0,0,0
2020-02-05,Antigua and Barbuda,17.0608,-61.7964,0,0,18887.0,,14,97929,25461,223,34,-999.0,-999,-999.0,657.0,3.8,-999,-999,-999,26,78,0,0,0,0
2020-02-06,Antigua and Barbuda,17.0608,-61.7964,0,0,18887.0,,15,97929,25461,223,34,-999.0,-999,-999.0,657.0,3.8,-999,-999,-999,26,77,0,0,0,0
2020-02-07,Antigua and Barbuda,17.0608,-61.7964,0,0,18887.0,,16,97929,25461,223,34,-999.0,-999,-999.0,657.0,3.8,-999,-999,-999,26,74,0,0,0,0
2020-02-08,Antigua and Barbuda,17.0608,-61.7964,0,0,18887.0,,17,97929,25461,223,34,-999.0,-999,-999.0,657.0,3.8,-999,-999,-999,26,74,0,0,0,0
2020-02-09,Antigua and Barbuda,17.0608,-61.7964,0,0,18887.0,,18,97929,25461,223,34,-999.0,-999,-999.0,657.0,3.8,-999,-999,-999,26,76,0,0,0,0
2020-02-10,Antigua and Barbuda,17.0608,-61.7964,0,0,18887.0,,19,97929,25461,223,34,-999.0,-999,-999.0,657.0,3.8,-999,-999,-999,26,74,0,0,0,0
2020-02-11,Antigua and Barbuda,17.0608,-61.7964,0,0,18887.0,,20,97929,25461,223,34,-999.0,-999,-999.0,657.0,3.8,-999,-999,-999,26,75,0,0,0,0
2020-02-12,Antigua and Barbuda,17.0608,-61.7964,0,0,18887.0,,21,97929,25461,223,34,-999.0,-999,-999.0,657.0,3.8,-999,-999,-999,26,77,0,0,0,0
2020-02-13,Antigua and Barbuda,17.0608,-61.7964,0,0,18887.0,,22,97929,25461,223,34,-999.0,-999,-999.0,657.0,3.8,-999,-999,-999,26,75,0,0,0,0
2020-02-14,Antigua and Barbuda,17.0608,-61.7964,0,0,18887.0,,23,97929,25461,223,34,-999.0,-999,-999.0,657.0,3.8,-999,-999,-999,26,76,0,0,0,0
2020-02-15,Antigua and Barbuda,17.0608,-61.7964,0,0,18887.0,,24,97929,25461,223,34,-999.0,-999,-999.0,657.0,3.8,-999,-999,-999,26,78,0,0,0,0
2020-02-16,Antigua and Barbuda,17.0608,-61.7964,0,0,18887.0,,25,97929,25461,223,34,-999.0,-999,-999.0,657.0,3.8,-999,-999,-999,26,77,0,0,0,0
2020-02-17,Antigua and Barbuda,17.0608,-61.7964,0,0,18887.0,,26,97929,25461,223,34,-999.0,-999,-999.0,657.0,3.8,-999,-999,-999,26,77,0,0,0,0
2020-02-18,Antigua and Barbuda,17.0608,-61.7964,0,0,18887.0,,27,97929,25461,223,34,-999.0,-999,-999.0,657.0,3.8,-999,-999,-999,26,75,0,0,0,0
2020-02-19,Antigua and Barbuda,17.0608,-61.7964,0,0,18887.0,,28,97929,25461,223,34,-999.0,-999,-999.0,657.0,3.8,-999,-999,-999,26,75,0,0,0,0
2020-02-20,Antigua and Barbuda,17.0608,-61.7964,0,0,18887.0,,29,97929,25461,223,34,-999.0,-999,-999.0,657.0,3.8,-999,-999,-999,26,73,0,0,0,0
2020-02-21,Antigua and Barbuda,17.0608,-61.7964,0,0,18887.0,,30,97929,25461,223,34,-999.0,-999,-999.0,657.0,3.8,-999,-999,-999,25,74,0,0,0,0
2020-02-22,Antigua and Barbuda,17.0608,-61.7964,0,0,18887.0,,31,97929,25461,223,34,-999.0,-999,-999.0,657.0,3.8,-999,-999,-999,26,74,0,0,0,0
2020-02-23,Antigua and Barbuda,17.0608,-61.7964,0,0,18887.0,,32,97929,25461,223,34,-999.0,-999,-999.0,657.0,3.8,-999,-999,-999,26,68,0,0,0,0
2020-02-24,Antigua and Barbuda,17.0608,-61.7964,0,0,18887.0,,33,97929,25461,223,34,-999.0,-999,-999.0,657.0,3.8,-999,-999,-999,26,76,0,0,0,0
2020-02-25,Antigua and Barbuda,17.0608,-61.7964,0,0,18887.0,,34,97929,25461,223,34,-999.0,-999,-999.0,657.0,3.8,-999,-999,-999,26,77,0,0,0,0
2020-02-26,Antigua and Barbuda,17.0608,-61.7964,0,0,18887.0,,35,97929,25461,223,34,-999.0,-999,-999.0,657.0,3.8,-999,-999,-999,26,78,0,0,0,0
2020-02-27,Antigua and Barbuda,17.0608,-61.7964,0,0,18887.0,,36,97929,25461,223,34,-999.0,-999,-999.0,657.0,3.8,-999,-999,-999,26,74,0,0,0,0
2020-02-28,Antigua and Barbuda,17.0608,-61.7964,0,0,18887.0,,37,97929,25461,223,34,-999.0,-999,-999.0,657.0,3.8,-999,-999,-999,26,75,0,0,0,0
2020-02-29,Antigua and Barbuda,17.0608,-61.7964,0,0,18887.0,,38,97929,25461,223,34,-999.0,-999,-999.0,657.0,3.8,-999,-999,-999,26,76,0,0,0,0
2020-03-01,Antigua and Barbuda,17.0608,-61.7964,0,0,18887.0,,39,97929,25461,223,34,-999.0,-999,-999.0,657.0,3.8,-999,-999,-999,26,75,0,0,0,0
2020-03-02,Antigua and Barbuda,17.0608,-61.7964,0,0,18887.0,,40,97929,25461,223,34,-999.0,-999,-999.0,657.0,3.8,-999,-999,-999,26,72,0,0,0,0
2020-03-03,Antigua and Barbuda,17.0608,-61.7964,0,0,18887.0,,41,97929,25461,223,34,-999.0,-999,-999.0,657.0,3.8,-999,-999,-999,26,76,0,0,0,0
2020-03-04,Antigua and Barbuda,17.0608,-61.7964,0,0,18887.0,,42,97929,25461,223,34,-999.0,-999,-999.0,657.0,3.8,-999,-999,-999,26,75,0,0,0,0
2020-03-05,Antigua and Barbuda,17.0608,-61.7964,0,0,18887.0,,43,97929,25461,223,34,-999.0,-999,-999.0,657.0,3.8,-999,-999,-999,26,73,0,0,0,0
2020-03-06,Antigua and Barbuda,17.0608,-61.7964,0,0,18887.0,,44,97929,25461,223,34,-999.0,-999,-999.0,657.0,3.8,-999,-999,-999,26,75,0,0,0,0
2020-03-07,Antigua and Barbuda,17.0608,-61.7964,0,0,18887.0,,45,97929,25461,223,34,-999.0,-999,-999.0,657.0,3.8,-999,-999,-999,26,76,0,0,0,0
2020-03-08,Antigua and Barbuda,17.0608,-61.7964,0,0,18887.0,,46,97929,25461,223,34,-999.0,-999,-999.0,657.0,3.8,-999,-999,-999,26,70,0,0,0,0
2020-03-09,Antigua and Barbuda,17.0608,-61.7964,0,0,18887.0,,47,97929,25461,223,34,-999.0,-999,-999.0,657.0,3.8,-999,-999,-999,26,70,0,0,0,0
2020-03-10,Antigua and Barbuda,17.0608,-61.7964,0,0,18887.0,,48,97929,25461,223,34,-999.0,-999,-999.0,657.0,3.8,-999,-999,-999,26,73,0,0,0,0
2020-03-11,Antigua and Barbuda,17.0608,-61.7964,0,0,18887.0,,49,97929,25461,223,34,-999.0,-999,-999.0,657.0,3.8,-999,-999,-999,26,75,0,0,0,0
2020-03-12,Antigua and Barbuda,17.0608,-61.7964,0,0,18887.0,,50,97929,25461,223,34,-999.0,-999,-999.0,657.0,3.8,-999,-999,-999,26,77,0,0,0,0
2020-03-13,Antigua and Barbuda,17.0608,-61.7964,1,0,18887.0,,51,97929,25461,223,34,-999.0,-999,-999.0,657.0,3.8,-999,-999,-999,26,76,1,0,0,1
2020-03-14,Antigua and Barbuda,17.0608,-61.7964,1,0,18887.0,,52,97929,25461,223,34,-999.0,-999,-999.0,657.0,3.8,-999,-999,-999,26,74,1,0,0,2
2020-03-15,Antigua and Barbuda,17.0608,-61.7964,1,0,18887.0,,53,97929,25461,223,34,-999.0,-999,-999.0,657.0,3.8,-999,-999,-999,26,71,1,0,0,3
2020-03-16,Antigua and Barbuda,17.0608,-61.7964,1,0,18887.0,,54,97929,25461,223,34,-999.0,-999,-999.0,657.0,3.8,-999,-999,-999,26,65,1,0,0,4
2020-03-17,Antigua and Barbuda,17.0608,-61.7964,1,0,18887.0,,55,97929,25461,223,34,-999.0,-999,-999.0,657.0,3.8,-999,-999,-999,27,67,1,0,0,5
2020-03-18,Antigua and Barbuda,17.0608,-61.7964,1,0,18887.0,,56,97929,25461,223,34,-999.0,-999,-999.0,657.0,3.8,-999,-999,-999,26,76,1,0,0,6
2020-03-19,Antigua and Barbuda,17.0608,-61.7964,1,0,18887.0,,57,97929,25461,223,34,-999.0,-999,-999.0,657.0,3.8,-999,-999,-999,26,76,1,0,0,7
2020-03-20,Antigua and Barbuda,17.0608,-61.7964,1,0,18887.0,,58,97929,25461,223,34,-999.0,-999,-999.0,657.0,3.8,-999,-999,-999,26,75,1,0,0,8
2020-03-21,Antigua and Barbuda,17.0608,-61.7964,1,0,18887.0,,59,97929,25461,223,34,-999.0,-999,-999.0,657.0,3.8,-999,-999,-999,26,77,1,0,0,9
2020-03-22,Antigua and Barbuda,17.0608,-61.7964,1,0,18887.0,,60,97929,25461,223,34,-999.0,-999,-999.0,657.0,3.8,-999,-999,-999,26,79,1,0,0,10
2020-01-22,Argentina,-38.4161,-63.6167,0,0,11314.0,,0,45195774,42032069,17,32,10824387.87,-999,-999.0,998.0,5.0,0,-999,-999,37,35,0,0,0,0
2020-01-23,Argentina,-38.4161,-63.6167,0,0,11314.0,,1,45195774,42032069,17,32,10824387.87,-999,-999.0,998.0,5.0,0,-999,-999,40,25,0,0,0,0
2020-01-24,Argentina,-38.4161,-63.6167,0,0,11314.0,,2,45195774,42032069,17,32,10824387.87,-999,-999.0,998.0,5.0,0,-999,-999,34,31,0,0,0,0
2020-01-25,Argentina,-38.4161,-63.6167,0,0,11314.0,,3,45195774,42032069,17,32,10824387.87,-999,-999.0,998.0,5.0,0,-999,-999,31,24,0,0,0,0
